mol_idx,top_score,uq,error,pred_template_orig_freq,tier
50437,0.37012285,0.62987715,1,7,2) rare (6-20)
50438,0.81373537,0.18626463,1,14,2) rare (6-20)
50439,0.21303105,0.78696895,1,13,2) rare (6-20)
50440,0.12952916,0.8704708,1,18,2) rare (6-20)
50441,0.054713745,0.9452863,1,9,2) rare (6-20)
50442,0.18807134,0.81192863,1,15,2) rare (6-20)
50443,0.3541117,0.6458883,1,19,2) rare (6-20)
50444,0.9224409,0.07755911,1,8,2) rare (6-20)
50445,0.4024069,0.59759307,1,10,2) rare (6-20)
50446,0.21615863,0.7838414,1,6,2) rare (6-20)
50447,0.21579093,0.7842091,1,6,2) rare (6-20)
50448,0.041395437,0.9586046,1,9,2) rare (6-20)
50449,0.036985494,0.9630145,1,16,2) rare (6-20)
50450,0.79426664,0.20573336,1,14,2) rare (6-20)
50451,0.47556376,0.52443624,1,10,2) rare (6-20)
50452,0.4889947,0.5110053,1,9,2) rare (6-20)
50453,0.35187227,0.64812773,1,17,2) rare (6-20)
50454,0.17612436,0.82387567,1,15,2) rare (6-20)
50455,0.50475395,0.49524605,0,14,2) rare (6-20)
50456,0.18000287,0.81999713,1,10,2) rare (6-20)
50457,0.87044877,0.12955123,1,13,2) rare (6-20)
50458,0.5839629,0.41603708,1,14,2) rare (6-20)
50459,0.022754718,0.9772453,1,8,2) rare (6-20)
50460,0.9299643,0.070035696,1,6,2) rare (6-20)
50461,0.1627446,0.8372554,1,6,2) rare (6-20)
50462,0.4340802,0.56591976,1,9,2) rare (6-20)
50463,0.58265716,0.41734284,0,12,2) rare (6-20)
50464,0.22611101,0.773889,1,20,2) rare (6-20)
50465,0.39130178,0.60869825,1,12,2) rare (6-20)
50466,0.22258103,0.777419,1,8,2) rare (6-20)
50467,0.59121925,0.40878075,1,6,2) rare (6-20)
50468,0.106804974,0.89319503,1,9,2) rare (6-20)
50469,0.08652528,0.91347474,1,7,2) rare (6-20)
50470,0.09268302,0.907317,1,6,2) rare (6-20)
50471,0.5850712,0.4149288,1,6,2) rare (6-20)
50472,0.21336833,0.7866317,1,9,2) rare (6-20)
50473,0.07706986,0.9229301,1,17,2) rare (6-20)
50474,0.21631238,0.7836876,1,20,2) rare (6-20)
50475,0.16231997,0.83768004,1,10,2) rare (6-20)
50476,0.32920352,0.6707965,1,12,2) rare (6-20)
50477,0.3013904,0.6986096,1,6,2) rare (6-20)
50478,0.38117933,0.61882067,1,17,2) rare (6-20)
50479,0.8228244,0.17717558,1,15,2) rare (6-20)
50480,0.9685413,0.031458676,1,16,2) rare (6-20)
50481,0.01890807,0.9810919,1,8,2) rare (6-20)
50482,0.7632963,0.2367037,1,6,2) rare (6-20)
50483,0.26382136,0.73617864,1,11,2) rare (6-20)
50484,0.65284306,0.34715694,1,12,2) rare (6-20)
50485,0.099298745,0.9007013,1,7,2) rare (6-20)
50486,0.494565,0.505435,1,8,2) rare (6-20)
50487,0.28995958,0.71004045,1,7,2) rare (6-20)
50488,0.114225395,0.8857746,1,6,2) rare (6-20)
50489,0.53186065,0.46813935,1,20,2) rare (6-20)
50490,0.22456372,0.7754363,1,15,2) rare (6-20)
50491,0.27578282,0.7242172,1,19,2) rare (6-20)
50492,0.9361704,0.0638296,1,15,2) rare (6-20)
50493,0.08176631,0.9182337,1,12,2) rare (6-20)
50494,0.25721458,0.74278545,1,14,2) rare (6-20)
50495,0.88012594,0.11987406,0,18,2) rare (6-20)
50496,0.36232242,0.63767755,1,10,2) rare (6-20)
50497,0.111482844,0.88851714,1,15,2) rare (6-20)
50498,0.046960406,0.9530396,1,17,2) rare (6-20)
50499,0.2984932,0.7015068,1,13,2) rare (6-20)
50500,0.4420659,0.5579341,1,9,2) rare (6-20)
50501,0.5673356,0.4326644,1,6,2) rare (6-20)
50502,0.10388081,0.8961192,1,6,2) rare (6-20)
50503,0.8313302,0.16866982,0,12,2) rare (6-20)
50504,0.78893775,0.21106225,0,12,2) rare (6-20)
50505,0.24768826,0.7523117,1,11,2) rare (6-20)
50506,0.12529327,0.87470675,1,20,2) rare (6-20)
50507,0.03665973,0.9633403,1,16,2) rare (6-20)
50508,0.38058114,0.61941886,1,13,2) rare (6-20)
50509,0.655857,0.34414297,1,15,2) rare (6-20)
50510,0.14039207,0.85960793,1,6,2) rare (6-20)
50511,0.87533414,0.12466586,1,13,2) rare (6-20)
50512,0.1513562,0.8486438,1,6,2) rare (6-20)
50513,0.33548862,0.6645114,1,6,2) rare (6-20)
50514,0.23437962,0.76562035,1,8,2) rare (6-20)
50515,0.8495574,0.1504426,1,10,2) rare (6-20)
50516,0.09019477,0.90980524,1,15,2) rare (6-20)
50517,0.5607168,0.4392832,1,7,2) rare (6-20)
50518,0.24863666,0.75136334,1,17,2) rare (6-20)
50519,0.91455996,0.08544004,0,11,2) rare (6-20)
50520,0.021340474,0.9786595,1,18,2) rare (6-20)
50521,0.3804355,0.61956453,1,11,2) rare (6-20)
50522,0.7386324,0.26136762,1,10,2) rare (6-20)
50523,0.96694374,0.03305626,1,10,2) rare (6-20)
50524,0.11844427,0.88155574,1,6,2) rare (6-20)
50525,0.7602845,0.23971552,1,10,2) rare (6-20)
50526,0.738537,0.261463,1,20,2) rare (6-20)
50527,0.56540424,0.43459576,1,20,2) rare (6-20)
50528,0.30333638,0.6966636,1,14,2) rare (6-20)
50529,0.03137108,0.96862894,1,7,2) rare (6-20)
50530,0.17770979,0.8222902,1,19,2) rare (6-20)
50531,0.13181895,0.86818105,1,18,2) rare (6-20)
50532,0.2571307,0.74286926,1,7,2) rare (6-20)
50533,0.7220757,0.2779243,1,15,2) rare (6-20)
50534,0.12037001,0.87962997,1,19,2) rare (6-20)
50535,0.2925136,0.7074864,1,9,2) rare (6-20)
50536,0.4953078,0.5046922,0,6,2) rare (6-20)
50537,0.67357516,0.32642484,1,19,2) rare (6-20)
50538,0.10768316,0.8923168,1,16,2) rare (6-20)
50539,0.4363427,0.5636573,1,9,2) rare (6-20)
50540,0.1417744,0.8582256,1,15,2) rare (6-20)
50541,0.5438507,0.45614928,1,14,2) rare (6-20)
50542,0.7663435,0.23365653,1,14,2) rare (6-20)
50543,0.3790466,0.62095344,1,7,2) rare (6-20)
50544,0.35166168,0.6483383,1,9,2) rare (6-20)
50545,0.19232538,0.80767465,1,19,2) rare (6-20)
50546,0.03976473,0.9602353,1,20,2) rare (6-20)
50547,0.051491085,0.9485089,1,14,2) rare (6-20)
50548,0.3569393,0.6430607,1,19,2) rare (6-20)
50549,0.09418716,0.90581286,1,15,2) rare (6-20)
50550,0.1958149,0.8041851,1,11,2) rare (6-20)
50551,0.47869864,0.5213014,1,20,2) rare (6-20)
50552,0.08901929,0.9109807,1,7,2) rare (6-20)
50553,0.061335657,0.9386643,1,14,2) rare (6-20)
50554,0.89093053,0.10906947,1,14,2) rare (6-20)
50555,0.6080708,0.3919292,0,6,2) rare (6-20)
50556,0.52147037,0.47852963,1,19,2) rare (6-20)
50557,0.34343654,0.65656346,1,15,2) rare (6-20)
50558,0.64489204,0.35510796,1,19,2) rare (6-20)
50559,0.3726877,0.6273123,1,20,2) rare (6-20)
50560,0.85861063,0.14138937,1,16,2) rare (6-20)
50561,0.72535694,0.27464306,1,15,2) rare (6-20)
50562,0.70431954,0.29568046,1,20,2) rare (6-20)
50563,0.10391191,0.8960881,1,10,2) rare (6-20)
50564,0.6102318,0.38976818,1,19,2) rare (6-20)
50565,0.82224286,0.17775714,1,14,2) rare (6-20)
50566,0.116522014,0.883478,1,6,2) rare (6-20)
50567,0.07423605,0.92576396,1,10,2) rare (6-20)
50568,0.18869111,0.81130886,1,18,2) rare (6-20)
50569,0.16630037,0.83369964,1,15,2) rare (6-20)
50570,0.7355739,0.2644261,0,18,2) rare (6-20)
50571,0.18058893,0.81941104,1,14,2) rare (6-20)
50572,0.3573479,0.6426521,0,15,2) rare (6-20)
50573,0.9335119,0.06648809,0,15,2) rare (6-20)
50574,0.50679284,0.49320716,1,7,2) rare (6-20)
50575,0.03332867,0.96667135,1,6,2) rare (6-20)
50576,0.7155005,0.28449953,1,15,2) rare (6-20)
50577,0.035161108,0.96483886,1,13,2) rare (6-20)
50578,0.06995122,0.93004876,1,15,2) rare (6-20)
50579,0.261115,0.738885,1,7,2) rare (6-20)
50580,0.445012,0.554988,1,6,2) rare (6-20)
50581,0.9473312,0.05266881,0,14,2) rare (6-20)
50582,0.65341306,0.34658694,1,7,2) rare (6-20)
50583,0.96831214,0.031687856,1,11,2) rare (6-20)
50584,0.07786178,0.9221382,1,10,2) rare (6-20)
50585,0.050919894,0.9490801,1,11,2) rare (6-20)
50586,0.90138566,0.098614335,1,20,2) rare (6-20)
50587,0.31432435,0.6856756,1,10,2) rare (6-20)
50588,0.32338956,0.67661047,1,9,2) rare (6-20)
50589,0.08188196,0.91811806,1,10,2) rare (6-20)
50590,0.5735277,0.4264723,1,12,2) rare (6-20)
50591,0.2438049,0.75619507,1,7,2) rare (6-20)
50592,0.04517595,0.95482403,1,7,2) rare (6-20)
50593,0.0727472,0.92725277,1,14,2) rare (6-20)
50594,0.88074404,0.11925596,1,14,2) rare (6-20)
50595,0.26834154,0.73165846,0,13,2) rare (6-20)
50596,0.11222408,0.8877759,1,19,2) rare (6-20)
50597,0.58522165,0.41477835,1,18,2) rare (6-20)
50598,0.90062046,0.09937954,1,19,2) rare (6-20)
50599,0.3072131,0.69278693,1,17,2) rare (6-20)
50600,0.5123779,0.48762208,1,8,2) rare (6-20)
50601,0.8178916,0.1821084,1,14,2) rare (6-20)
50602,0.27754045,0.72245955,1,7,2) rare (6-20)
50603,0.4088246,0.59117544,1,15,2) rare (6-20)
50604,0.26652187,0.7334781,1,6,2) rare (6-20)
50605,0.9329262,0.06707382,0,8,2) rare (6-20)
50606,0.39857757,0.6014224,1,15,2) rare (6-20)
50607,0.067690946,0.93230903,1,14,2) rare (6-20)
50608,0.58408016,0.41591984,1,15,2) rare (6-20)
50609,0.08063068,0.91936934,1,7,2) rare (6-20)
50610,0.28981212,0.7101879,1,20,2) rare (6-20)
50611,0.5164091,0.4835909,1,17,2) rare (6-20)
50612,0.5082561,0.49174392,1,19,2) rare (6-20)
50613,0.7193986,0.28060138,1,15,2) rare (6-20)
50614,0.28099936,0.71900064,1,20,2) rare (6-20)
50615,0.7434519,0.2565481,1,16,2) rare (6-20)
50616,0.40644017,0.59355986,1,18,2) rare (6-20)
50617,0.5158588,0.48414117,1,9,2) rare (6-20)
50618,0.3463303,0.6536697,0,11,2) rare (6-20)
50619,0.10804974,0.89195025,1,6,2) rare (6-20)
50620,0.774385,0.22561502,1,17,2) rare (6-20)
50621,0.7819922,0.2180078,0,9,2) rare (6-20)
50622,0.7330084,0.26699162,1,6,2) rare (6-20)
50623,0.22889026,0.77110976,1,19,2) rare (6-20)
50624,0.028416453,0.97158355,1,11,2) rare (6-20)
50625,0.5238851,0.47611493,1,8,2) rare (6-20)
50626,0.7261869,0.27381313,1,6,2) rare (6-20)
50627,0.42041683,0.57958317,1,17,2) rare (6-20)
50628,0.23750895,0.76249105,1,17,2) rare (6-20)
50629,0.55573136,0.44426864,1,12,2) rare (6-20)
50630,0.6242343,0.37576568,1,17,2) rare (6-20)
50631,0.54113775,0.45886225,1,16,2) rare (6-20)
50632,0.08423355,0.9157665,1,6,2) rare (6-20)
50633,0.8130816,0.18691838,0,7,2) rare (6-20)
50634,0.6687718,0.3312282,1,14,2) rare (6-20)
50635,0.79303813,0.20696187,1,6,2) rare (6-20)
50636,0.47641766,0.52358234,1,8,2) rare (6-20)
50637,0.044173762,0.9558262,1,19,2) rare (6-20)
50638,0.43108118,0.5689188,1,6,2) rare (6-20)
50639,0.85749257,0.14250743,1,20,2) rare (6-20)
50640,0.19320789,0.80679214,1,18,2) rare (6-20)
50641,0.2373028,0.7626972,1,10,2) rare (6-20)
50642,0.16019866,0.8398013,1,6,2) rare (6-20)
50643,0.55604064,0.44395936,1,9,2) rare (6-20)
50644,0.12642244,0.8735776,1,12,2) rare (6-20)
50645,0.0692434,0.93075657,1,7,2) rare (6-20)
50646,0.34673807,0.6532619,0,19,2) rare (6-20)
50647,0.28284302,0.717157,1,20,2) rare (6-20)
50648,0.8991557,0.10084432,1,8,2) rare (6-20)
50649,0.7384614,0.26153862,1,18,2) rare (6-20)
50650,0.41666335,0.58333665,1,14,2) rare (6-20)
50651,0.8200997,0.17990029,1,9,2) rare (6-20)
50652,0.50686777,0.49313223,1,6,2) rare (6-20)
50653,0.7941804,0.2058196,1,9,2) rare (6-20)
50654,0.8120897,0.18791032,1,6,2) rare (6-20)
50655,0.7352634,0.2647366,1,8,2) rare (6-20)
50656,0.044694815,0.95530516,1,7,2) rare (6-20)
50657,0.15823454,0.84176546,1,6,2) rare (6-20)
50658,0.12384193,0.87615806,1,18,2) rare (6-20)
50659,0.27836868,0.7216313,1,17,2) rare (6-20)
50660,0.29877567,0.7012243,1,9,2) rare (6-20)
50661,0.16511841,0.8348816,1,14,2) rare (6-20)
50662,0.58121425,0.41878575,0,9,2) rare (6-20)
50663,0.24821597,0.751784,1,8,2) rare (6-20)
50664,0.9489893,0.051010728,1,10,2) rare (6-20)
50665,0.11709694,0.88290304,1,19,2) rare (6-20)
50666,0.7939292,0.20607078,1,12,2) rare (6-20)
50667,0.19277953,0.80722046,1,17,2) rare (6-20)
50668,0.38095218,0.6190478,1,7,2) rare (6-20)
50669,0.8061679,0.1938321,1,9,2) rare (6-20)
50670,0.9342073,0.06579268,1,19,2) rare (6-20)
50671,0.796249,0.20375103,1,6,2) rare (6-20)
50672,0.054124467,0.9458755,1,8,2) rare (6-20)
50673,0.36618248,0.63381755,1,8,2) rare (6-20)
50674,0.8033425,0.19665748,1,13,2) rare (6-20)
50675,0.8973532,0.10264683,1,13,2) rare (6-20)
50676,0.8919545,0.10804552,1,9,2) rare (6-20)
50677,0.91683614,0.08316386,1,15,2) rare (6-20)
50678,0.5735511,0.42644888,1,10,2) rare (6-20)
50679,0.6789075,0.3210925,1,9,2) rare (6-20)
50680,0.058935124,0.9410649,1,9,2) rare (6-20)
50681,0.8235893,0.17641068,1,7,2) rare (6-20)
50682,0.05635363,0.9436464,1,12,2) rare (6-20)
50683,0.17795703,0.82204294,1,8,2) rare (6-20)
50684,0.38006878,0.6199312,1,15,2) rare (6-20)
50685,0.1661674,0.8338326,1,8,2) rare (6-20)
50686,0.9148779,0.08512211,1,6,2) rare (6-20)
50687,0.78551185,0.21448815,1,20,2) rare (6-20)
50688,0.13923036,0.8607696,1,15,2) rare (6-20)
50689,0.24536407,0.75463593,1,9,2) rare (6-20)
50690,0.25279275,0.7472073,1,10,2) rare (6-20)
50691,0.89150155,0.108498454,0,6,2) rare (6-20)
50692,0.34687153,0.6531285,1,11,2) rare (6-20)
50693,0.9574799,0.042520106,1,15,2) rare (6-20)
50694,0.3383811,0.6616189,1,17,2) rare (6-20)
50695,0.16608723,0.8339128,1,8,2) rare (6-20)
50696,0.19474448,0.80525553,1,17,2) rare (6-20)
50697,0.3618414,0.63815856,0,18,2) rare (6-20)
50698,0.7590598,0.24094021,1,14,2) rare (6-20)
50699,0.5035562,0.4964438,1,8,2) rare (6-20)
50700,0.07429829,0.92570174,1,6,2) rare (6-20)
50701,0.5881156,0.41188443,1,12,2) rare (6-20)
50702,0.23294918,0.7670508,1,7,2) rare (6-20)
50703,0.1329928,0.8670072,1,17,2) rare (6-20)
50704,0.15188044,0.84811956,1,14,2) rare (6-20)
50705,0.11837552,0.88162446,1,11,2) rare (6-20)
50706,0.10483847,0.8951615,1,9,2) rare (6-20)
50707,0.45681146,0.5431886,1,10,2) rare (6-20)
50708,0.90328574,0.09671426,1,13,2) rare (6-20)
50709,0.95877016,0.041229844,0,19,2) rare (6-20)
50710,0.2065751,0.7934249,1,20,2) rare (6-20)
50711,0.6829483,0.3170517,1,9,2) rare (6-20)
50712,0.28638205,0.7136179,1,6,2) rare (6-20)
50713,0.29935166,0.7006483,1,17,2) rare (6-20)
50714,0.8582057,0.14179432,1,11,2) rare (6-20)
50715,0.63218886,0.36781114,1,7,2) rare (6-20)
50716,0.043090582,0.9569094,1,11,2) rare (6-20)
50717,0.13042781,0.86957216,1,14,2) rare (6-20)
50718,0.1251944,0.87480557,1,10,2) rare (6-20)
50719,0.6278109,0.3721891,1,14,2) rare (6-20)
50720,0.06609626,0.93390375,1,12,2) rare (6-20)
50721,0.21574324,0.78425676,0,8,2) rare (6-20)
50722,0.044586837,0.95541316,1,7,2) rare (6-20)
50723,0.79388374,0.20611626,0,15,2) rare (6-20)
50724,0.54036504,0.45963496,1,14,2) rare (6-20)
50725,0.21135472,0.78864527,1,19,2) rare (6-20)
50726,0.066028364,0.93397164,1,10,2) rare (6-20)
50727,0.05883985,0.94116014,1,7,2) rare (6-20)
50728,0.43805766,0.56194234,1,12,2) rare (6-20)
50729,0.04169669,0.95830333,1,8,2) rare (6-20)
50730,0.23035556,0.76964444,1,20,2) rare (6-20)
50731,0.23664048,0.76335955,1,7,2) rare (6-20)
50732,0.62511027,0.37488973,1,15,2) rare (6-20)
50733,0.13126823,0.86873174,1,13,2) rare (6-20)
50734,0.70113367,0.29886633,1,6,2) rare (6-20)
50735,0.90248084,0.09751916,0,15,2) rare (6-20)
50736,0.3548113,0.6451887,1,13,2) rare (6-20)
50737,0.5202109,0.47978908,1,12,2) rare (6-20)
50738,0.70184374,0.29815626,1,18,2) rare (6-20)
50739,0.11014741,0.8898526,1,18,2) rare (6-20)
50740,0.19854663,0.80145335,1,6,2) rare (6-20)
50741,0.28857884,0.71142113,1,7,2) rare (6-20)
50742,0.5277296,0.47227043,1,11,2) rare (6-20)
50743,0.20991628,0.7900837,1,10,2) rare (6-20)
50744,0.7659047,0.23409528,1,14,2) rare (6-20)
50745,0.16304667,0.83695334,1,13,2) rare (6-20)
50746,0.6378409,0.36215907,1,16,2) rare (6-20)
50747,0.14955348,0.8504465,1,19,2) rare (6-20)
50748,0.04491287,0.9550871,1,9,2) rare (6-20)
50749,0.114559285,0.8854407,1,12,2) rare (6-20)
50750,0.3880605,0.6119395,1,11,2) rare (6-20)
50751,0.1574338,0.8425662,1,14,2) rare (6-20)
50752,0.10596051,0.8940395,1,8,2) rare (6-20)
50753,0.3778975,0.6221025,1,9,2) rare (6-20)
50754,0.95421034,0.04578966,1,9,2) rare (6-20)
50755,0.36987293,0.6301271,1,10,2) rare (6-20)
50756,0.43970188,0.5602981,1,6,2) rare (6-20)
50757,0.5836981,0.4163019,1,6,2) rare (6-20)
50758,0.5367366,0.4632634,1,15,2) rare (6-20)
50759,0.92922854,0.070771456,1,15,2) rare (6-20)
50760,0.37683365,0.6231663,1,14,2) rare (6-20)
50761,0.034757502,0.9652425,1,11,2) rare (6-20)
50762,0.48588526,0.51411474,1,15,2) rare (6-20)
50763,0.68350875,0.31649125,0,14,2) rare (6-20)
50764,0.4289545,0.5710455,1,6,2) rare (6-20)
50765,0.81750727,0.18249273,1,10,2) rare (6-20)
50766,0.5909882,0.40901178,1,15,2) rare (6-20)
50767,0.13801163,0.86198837,1,12,2) rare (6-20)
50768,0.3176089,0.6823911,1,7,2) rare (6-20)
50769,0.41554534,0.58445466,1,15,2) rare (6-20)
50770,0.05109015,0.9489099,1,9,2) rare (6-20)
50771,0.039104387,0.9608956,1,6,2) rare (6-20)
50772,0.91233534,0.087664664,1,14,2) rare (6-20)
50773,0.8929573,0.10704267,0,12,2) rare (6-20)
50774,0.2683377,0.7316623,1,19,2) rare (6-20)
50775,0.36506712,0.6349329,1,20,2) rare (6-20)
50776,0.6947848,0.30521518,1,10,2) rare (6-20)
50777,0.5516887,0.44831133,1,19,2) rare (6-20)
50778,0.48015463,0.51984537,1,14,2) rare (6-20)
50779,0.9584846,0.04151541,1,8,2) rare (6-20)
50780,0.18009615,0.81990385,1,15,2) rare (6-20)
50781,0.7608053,0.23919469,1,14,2) rare (6-20)
50782,0.09286411,0.9071359,1,14,2) rare (6-20)
50783,0.28705224,0.7129477,1,13,2) rare (6-20)
50784,0.031144055,0.9688559,1,13,2) rare (6-20)
50785,0.19452803,0.80547196,1,7,2) rare (6-20)
50786,0.055903725,0.94409627,1,7,2) rare (6-20)
50787,0.24433264,0.7556673,1,15,2) rare (6-20)
50788,0.30555537,0.69444466,1,11,2) rare (6-20)
50789,0.69444823,0.30555177,1,18,2) rare (6-20)
50790,0.14967361,0.8503264,1,9,2) rare (6-20)
50791,0.026522083,0.9734779,1,9,2) rare (6-20)
50792,0.084272355,0.9157276,1,17,2) rare (6-20)
50793,0.24028778,0.7597122,1,6,2) rare (6-20)
50794,0.55376756,0.44623244,1,9,2) rare (6-20)
50795,0.12086093,0.87913907,1,11,2) rare (6-20)
50796,0.077896774,0.9221032,1,6,2) rare (6-20)
50797,0.6644695,0.33553052,1,10,2) rare (6-20)
50798,0.19675091,0.8032491,1,17,2) rare (6-20)
50799,0.19453189,0.8054681,1,8,2) rare (6-20)
50800,0.30853075,0.69146925,1,7,2) rare (6-20)
50801,0.070807956,0.92919207,1,9,2) rare (6-20)
50802,0.24137262,0.7586274,1,6,2) rare (6-20)
50803,0.6271368,0.37286317,1,15,2) rare (6-20)
50804,0.669586,0.330414,1,8,2) rare (6-20)
50805,0.15934551,0.8406545,1,14,2) rare (6-20)
50806,0.11279266,0.8872073,1,11,2) rare (6-20)
50807,0.23019369,0.7698063,1,10,2) rare (6-20)
50808,0.069729514,0.9302705,1,9,2) rare (6-20)
50809,0.6081438,0.3918562,1,6,2) rare (6-20)
50810,0.8737344,0.12626559,1,10,2) rare (6-20)
50811,0.1800343,0.8199657,1,19,2) rare (6-20)
50812,0.13062018,0.8693798,1,11,2) rare (6-20)
50813,0.04550329,0.95449674,1,6,2) rare (6-20)
50814,0.23985773,0.76014227,1,6,2) rare (6-20)
50815,0.738236,0.261764,1,9,2) rare (6-20)
50816,0.23241556,0.76758444,1,11,2) rare (6-20)
50817,0.16166265,0.83833736,1,19,2) rare (6-20)
50818,0.06391008,0.93608993,1,12,2) rare (6-20)
50819,0.46340013,0.5365999,1,10,2) rare (6-20)
50820,0.6084852,0.39151478,1,19,2) rare (6-20)
50821,0.02546082,0.97453916,1,8,2) rare (6-20)
50822,0.108515404,0.8914846,1,13,2) rare (6-20)
50823,0.06248573,0.93751425,1,16,2) rare (6-20)
50824,0.6591268,0.34087318,1,18,2) rare (6-20)
50825,0.122822486,0.87717754,1,6,2) rare (6-20)
50826,0.26844513,0.73155487,1,17,2) rare (6-20)
50827,0.16807866,0.83192134,1,14,2) rare (6-20)
50828,0.21059482,0.78940517,1,17,2) rare (6-20)
50829,0.42182937,0.57817066,1,14,2) rare (6-20)
50830,0.60287327,0.39712673,1,7,2) rare (6-20)
50831,0.35761985,0.6423801,1,6,2) rare (6-20)
50832,0.037014693,0.9629853,1,10,2) rare (6-20)
50833,0.1054881,0.8945119,1,15,2) rare (6-20)
50834,0.7342235,0.26577652,1,16,2) rare (6-20)
50835,0.27791816,0.72208184,0,12,2) rare (6-20)
50836,0.31373063,0.6862694,1,10,2) rare (6-20)
50837,0.6401393,0.35986072,1,13,2) rare (6-20)
50838,0.27541876,0.72458124,1,7,2) rare (6-20)
50839,0.35275128,0.64724874,1,17,2) rare (6-20)
50840,0.029236928,0.9707631,1,6,2) rare (6-20)
50841,0.104935326,0.89506465,1,11,2) rare (6-20)
50842,0.2380757,0.76192427,1,13,2) rare (6-20)
50843,0.1937102,0.8062898,1,19,2) rare (6-20)
50844,0.5447769,0.45522308,1,10,2) rare (6-20)
50845,0.5032332,0.4967668,1,7,2) rare (6-20)
50846,0.47017694,0.52982306,1,14,2) rare (6-20)
50847,0.27659246,0.7234075,1,20,2) rare (6-20)
50848,0.8707493,0.1292507,1,15,2) rare (6-20)
50849,0.072981745,0.9270183,1,18,2) rare (6-20)
50850,0.25702256,0.74297744,1,17,2) rare (6-20)
50851,0.5388186,0.4611814,1,7,2) rare (6-20)
50852,0.31619436,0.68380564,1,9,2) rare (6-20)
50853,0.046626072,0.9533739,1,14,2) rare (6-20)
50854,0.07138068,0.9286193,1,19,2) rare (6-20)
50855,0.047597744,0.95240223,1,8,2) rare (6-20)
50856,0.080542445,0.91945755,1,13,2) rare (6-20)
50857,0.06073383,0.93926615,1,16,2) rare (6-20)
50858,0.7222901,0.2777099,1,7,2) rare (6-20)
50859,0.13563646,0.86436355,1,14,2) rare (6-20)
50860,0.07171608,0.92828393,1,13,2) rare (6-20)
50861,0.26831162,0.7316884,1,9,2) rare (6-20)
50862,0.3138462,0.68615377,1,9,2) rare (6-20)
50863,0.015115909,0.9848841,1,12,2) rare (6-20)
50864,0.44548684,0.55451316,1,19,2) rare (6-20)
50865,0.893203,0.10679698,1,14,2) rare (6-20)
50866,0.28635484,0.71364516,1,7,2) rare (6-20)
50867,0.33872515,0.66127485,1,8,2) rare (6-20)
50868,0.9560016,0.04399842,1,20,2) rare (6-20)
50869,0.14324892,0.8567511,1,10,2) rare (6-20)
50870,0.036886457,0.96311355,1,6,2) rare (6-20)
50871,0.88677174,0.11322826,0,8,2) rare (6-20)
50872,0.052250177,0.94774985,1,15,2) rare (6-20)
50873,0.023322746,0.97667724,1,6,2) rare (6-20)
50874,0.11849042,0.8815096,1,7,2) rare (6-20)
50875,0.16545042,0.83454955,1,11,2) rare (6-20)
50876,0.041319888,0.9586801,1,6,2) rare (6-20)
50877,0.091081314,0.9089187,1,9,2) rare (6-20)
50878,0.054848008,0.945152,1,14,2) rare (6-20)
50879,0.08440016,0.9155998,1,10,2) rare (6-20)
50880,0.10948274,0.89051723,1,8,2) rare (6-20)
50881,0.9913288,0.008671224,1,12,2) rare (6-20)
50882,0.07197582,0.9280242,1,14,2) rare (6-20)
50883,0.19840449,0.8015955,1,17,2) rare (6-20)
50884,0.7078928,0.29210722,1,12,2) rare (6-20)
50885,0.08695186,0.91304815,1,20,2) rare (6-20)
50886,0.11477091,0.8852291,1,13,2) rare (6-20)
50887,0.070507966,0.92949206,1,10,2) rare (6-20)
50888,0.41544545,0.58455455,0,6,2) rare (6-20)
50889,0.028890273,0.97110975,1,11,2) rare (6-20)
50890,0.23439454,0.76560545,1,15,2) rare (6-20)
50891,0.8133175,0.18668252,1,10,2) rare (6-20)
50892,0.12525512,0.8747449,1,11,2) rare (6-20)
50893,0.11145631,0.88854367,1,9,2) rare (6-20)
50894,0.7256221,0.27437788,1,9,2) rare (6-20)
50895,0.16013475,0.83986527,1,19,2) rare (6-20)
50896,0.6259829,0.37401712,1,14,2) rare (6-20)
50897,0.65524554,0.34475446,0,7,2) rare (6-20)
50898,0.87113756,0.12886244,0,15,2) rare (6-20)
50899,0.16626745,0.83373255,1,14,2) rare (6-20)
50900,0.72758764,0.27241236,0,6,2) rare (6-20)
50901,0.24880624,0.75119376,1,7,2) rare (6-20)
50902,0.93943226,0.060567737,1,6,2) rare (6-20)
50903,0.3758012,0.6241988,1,6,2) rare (6-20)
50904,0.36337566,0.63662434,1,7,2) rare (6-20)
50905,0.066645876,0.93335414,1,8,2) rare (6-20)
50906,0.75633264,0.24366736,1,10,2) rare (6-20)
50907,0.48794308,0.51205695,1,17,2) rare (6-20)
50908,0.052910775,0.9470892,1,9,2) rare (6-20)
50909,0.09201882,0.90798116,1,11,2) rare (6-20)
50910,0.9275767,0.07242328,1,7,2) rare (6-20)
50911,0.24114835,0.75885165,1,6,2) rare (6-20)
50912,0.34219787,0.6578021,1,8,2) rare (6-20)
50913,0.25709137,0.7429086,1,19,2) rare (6-20)
