mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
4481,0.49881098,0,343,4) very common (100+),0.7677765675,0.043571941599263975
4482,0.4210106,1,60,3) common (21-100),0.5371601874999999,0.19079409724367907
4483,0.35285765,0,12,2) rare (6-20),0.482140695,0.046676527619279096
4484,0.19433832,1,24,3) common (21-100),0.2416495075,0.12728061934598042
4485,0.50486404,1,1070,4) very common (100+),0.56139001,0.05266795750365253
4486,0.13803826,1,0,1) very rare (1-5),0.05254850575,0.0029447277228360526
4487,0.7485758,0,91,3) common (21-100),0.34047378250000004,0.09652032987654838
4488,0.8082789,0,343,4) very common (100+),0.7317785025,0.03445927581321202
4489,0.5553113,1,16,2) rare (6-20),0.41985472749999997,0.18318038594932665
4490,0.09562694,1,2,1) very rare (1-5),0.1053531665,0.1154633162448148
4491,0.6094307,0,1070,4) very common (100+),0.7298271625000001,0.14851706361571462
4492,0.6557878,1,1000,4) very common (100+),0.6307004275,0.09572211618405835
4493,0.33414182,0,268,4) very common (100+),0.51906485,0.13777824066450153
4494,0.38965976,1,0,1) very rare (1-5),0.28331795,0.10850622043175104
4495,0.32498777,0,1,1) very rare (1-5),0.21248774750000002,0.05922191391352291
4496,0.88409585,0,178,4) very common (100+),0.8017145050000001,0.06363588450591598
4497,0.12648083,1,0,1) very rare (1-5),0.058734537749999996,0.026554480881830756
4498,0.37875974,1,700,4) very common (100+),0.3419058275,0.1080431236336481
4499,0.16936305,1,1,1) very rare (1-5),0.2245160925,0.0860070062448779
4500,0.29328385,1,2,1) very rare (1-5),0.278819205,0.05222706965549786
4501,0.44102892,1,5,1) very rare (1-5),0.5285723825,0.20599450844859998
4502,0.92270607,0,36,3) common (21-100),0.8866209325,0.02907716243675041
4503,0.25897697,1,1,1) very rare (1-5),0.2392330975,0.021933716018566463
4504,0.22943528,1,0,1) very rare (1-5),0.3835114675,0.15134370095456356
4505,0.96031964,1,268,4) very common (100+),0.7387036124999999,0.07077729408689605
4506,0.34809652,1,107,4) very common (100+),0.34154922,0.10544551647864027
4507,0.35818756,1,0,1) very rare (1-5),0.4237921525,0.1217131887808243
4508,0.4108428,0,159,4) very common (100+),0.39461886,0.18184426560989653
4509,0.34000176,0,1,1) very rare (1-5),0.367785245,0.10240329712623918
4510,0.4629599,1,2,1) very rare (1-5),0.3947353275,0.06443677325939956
4511,0.5524594,0,33,3) common (21-100),0.3257559075,0.10887866667938016
4512,0.11886015,1,3,1) very rare (1-5),0.17460672225,0.12839631202354485
4513,0.8270461,0,78,3) common (21-100),0.6741804775,0.0950594592982677
4514,0.07984328,1,1,1) very rare (1-5),0.08830294625,0.03923091778874211
4515,0.32650536,0,24,3) common (21-100),0.2669346475,0.11466238281311386
4516,0.10470283,1,20,2) rare (6-20),0.07653409250000001,0.038364201730033215
4517,0.23475157,1,69,3) common (21-100),0.302609015,0.08453668155711268
4518,0.45473528,0,118,4) very common (100+),0.32982035,0.05966277046739826
4519,0.9168037,0,421,4) very common (100+),0.8363782949999999,0.06295783453115485
4520,0.18141112,1,76,3) common (21-100),0.1300608425,0.008130196121088886
4521,0.44104448,1,36,3) common (21-100),0.257854715,0.03545409105556262
4522,0.7238308,0,142,4) very common (100+),0.68245261,0.1465069129480903
4523,0.8612645,1,5,1) very rare (1-5),0.7669795925,0.10733654131534133
4524,0.6100558,0,1070,4) very common (100+),0.5787575325000001,0.13391888501595683
4525,0.6300957,1,3,1) very rare (1-5),0.5649544525,0.1381614422521905
4526,0.19102341,1,58,3) common (21-100),0.20642762,0.04472313894609981
4527,0.3745992,1,2,1) very rare (1-5),0.19136837999999998,0.08538390300138515
4528,0.27346072,0,38,3) common (21-100),0.247422975,0.14088854463820444
4529,0.77260894,0,421,4) very common (100+),0.830115935,0.057536785458797396
4530,0.060680654,0,17,2) rare (6-20),0.1623502825,0.08938978663458774
4531,0.03563355,1,8,2) rare (6-20),0.0241233805,0.009981311826740674
4532,0.72031003,1,3,1) very rare (1-5),0.72856607,0.17040952654909203
4533,0.5513032,1,1,1) very rare (1-5),0.7123434224999999,0.03936823987977516
4534,0.40284762,0,1290,4) very common (100+),0.31583304,0.08311844552390162
4535,0.17018096,0,23,3) common (21-100),0.164168085,0.06505684438505241
4536,0.8325665,0,372,4) very common (100+),0.68382365,0.10805417968707781
4537,0.424812,1,29,3) common (21-100),0.3653716225,0.13430998665946578
4538,0.13121402,1,2,1) very rare (1-5),0.12270265749999999,0.05565904685105305
4539,0.78626287,1,5,1) very rare (1-5),0.8273494100000001,0.06356379106394065
4540,0.5781022,1,160,4) very common (100+),0.7759413649999999,0.07718836059012735
4541,0.29248142,0,0,1) very rare (1-5),0.4057784075,0.04755806124660222
4542,0.59495455,1,6,2) rare (6-20),0.6285465825,0.17820919435601976
4543,0.6016094,0,16,2) rare (6-20),0.2575932575,0.07495714127176421
4544,0.14187312,1,3,1) very rare (1-5),0.1849724065,0.07376798702390988
4545,0.8483614,1,89,3) common (21-100),0.6196257325000001,0.06889976238126057
4546,0.86096114,0,1000,4) very common (100+),0.7606371325000001,0.15813688222857458
4547,0.7481618,0,58,3) common (21-100),0.53888862,0.15148835314151532
4548,0.4757324,0,28,3) common (21-100),0.2149122525,0.052605118783058256
4549,0.9209846,1,5,1) very rare (1-5),0.904710175,0.03116304938175137
4550,0.023495013,1,421,4) very common (100+),0.16492157675,0.15558594541932586
4551,0.5265326,0,26,3) common (21-100),0.325443075,0.0891729148942734
4552,0.78465545,1,1,1) very rare (1-5),0.8687131674999999,0.014964108740923006
4553,0.80244386,1,160,4) very common (100+),0.600934955,0.10513819649414631
4554,0.4752356,1,118,4) very common (100+),0.5241772174999999,0.1608387744554354
4555,0.52240664,0,1290,4) very common (100+),0.5348646675000001,0.12056759900587914
4556,0.95695955,0,1000,4) very common (100+),0.95449163,0.02032050399377189
4557,0.012788109,1,10,2) rare (6-20),0.0514681715,0.02274705870846359
4558,0.88318884,0,99,3) common (21-100),0.8857744000000001,0.03736731275948272
4559,0.81582797,0,1290,4) very common (100+),0.80843806,0.12062202905301583
4560,0.8443146,0,1070,4) very common (100+),0.811627125,0.09252888105965551
4561,0.5757443,0,1070,4) very common (100+),0.5761943025,0.10750745808372121
4562,0.4057506,0,134,4) very common (100+),0.6592147325,0.11725166102361609
4563,0.9650342,0,142,4) very common (100+),0.9668706125000001,0.01360827139979465
4564,0.50566,1,70,3) common (21-100),0.62953806,0.09341172902976666
4565,0.4723784,0,85,3) common (21-100),0.4097938525,0.21078801340450393
4566,0.76989967,0,1070,4) very common (100+),0.55790307,0.10005862543609574
4567,0.19582862,1,1,1) very rare (1-5),0.1977914275,0.05303497271286956
4568,0.9400332,0,1000,4) very common (100+),0.9140799574999999,0.0663763786084351
4569,0.048572958,1,6,2) rare (6-20),0.037002957749999996,0.010284739818972388
4570,0.13912717,1,0,1) very rare (1-5),0.11640638375000001,0.03833134309492679
4571,0.60552293,1,1290,4) very common (100+),0.5939465450000001,0.09559431588597345
4572,0.86498773,0,5,1) very rare (1-5),0.72959102,0.1313100971762088
4573,0.73454565,0,1290,4) very common (100+),0.6031280325,0.08271254302401883
4574,0.38642824,1,275,4) very common (100+),0.47033163750000007,0.13133244916310846
4575,0.35223,1,14,2) rare (6-20),0.227496,0.07900745825235109
4576,0.4266582,0,146,4) very common (100+),0.39847024249999996,0.09710714456090405
4577,0.14676066,0,1,1) very rare (1-5),0.2178720375,0.06953501565266682
4578,0.8858398,1,8,2) rare (6-20),0.7403057124999999,0.16490260131707948
4579,0.8606784,0,3,1) very rare (1-5),0.7648608175,0.16689954710625915
4580,0.7949198,1,1070,4) very common (100+),0.6660774775,0.09598390959001682
4581,0.7858298,0,223,4) very common (100+),0.56503635,0.13852941619887996
4582,0.29786232,0,1,1) very rare (1-5),0.38528241,0.16238560349589523
4583,0.85067195,0,108,4) very common (100+),0.742668055,0.06615395660642168
4584,0.10015517,1,3,1) very rare (1-5),0.28911770999999997,0.12284702737289432
4585,0.4644585,1,159,4) very common (100+),0.3703884825,0.15541944150975007
4586,0.12266437,0,275,4) very common (100+),0.17162568,0.11611923802381435
4587,0.07409509,1,5,1) very rare (1-5),0.113058306,0.0484816811138506
4588,0.05161624,1,1,1) very rare (1-5),0.061926918000000004,0.011162789733971164
4589,0.7826985,0,66,3) common (21-100),0.5908050475,0.08431111026284893
4590,0.882257,1,1070,4) very common (100+),0.6962330475,0.15844966973828242
4591,0.2707644,1,107,4) very common (100+),0.35737031,0.08202346828366197
4592,0.48908073,0,2,1) very rare (1-5),0.4231286775,0.141239902053554
4593,0.8920411,1,1070,4) very common (100+),0.8700493899999999,0.03679626812862004
4594,0.56715214,0,91,3) common (21-100),0.1975658175,0.04630502595969706
4595,0.86969084,0,66,3) common (21-100),0.8654047500000001,0.08108740252691844
4596,0.6747891,1,3,1) very rare (1-5),0.63679972,0.14581889015097615
4597,0.28933072,0,0,1) very rare (1-5),0.5000523175,0.15717532525911568
4598,0.9271045,1,111,4) very common (100+),0.88084485,0.03768513947131547
4599,0.87954366,0,700,4) very common (100+),0.8632871725,0.07100294239433932
4600,0.58042383,0,46,3) common (21-100),0.6762771025,0.09558783672225256
4601,0.9839318,0,211,4) very common (100+),0.9836966924999999,0.005950272449868901
4602,0.02636748,1,1,1) very rare (1-5),0.06377750774999999,0.03382479511062129
4603,0.10532485,0,0,1) very rare (1-5),0.17141583925000003,0.10767320983077242
4604,0.28628728,1,26,3) common (21-100),0.20854656000000002,0.05923887509538268
4605,0.045957793,1,13,2) rare (6-20),0.123607488,0.050461350126312636
4606,0.104339816,0,274,4) very common (100+),0.12867922625,0.04991815612371658
4607,0.17547284,1,24,3) common (21-100),0.171969975,0.04981747018923207
4608,0.77542555,0,1070,4) very common (100+),0.5408501925,0.09248632758608251
4609,0.34119818,1,44,3) common (21-100),0.47649968,0.13163332259944213
4610,0.71279275,0,166,4) very common (100+),0.5910281725,0.10425901960899768
4611,0.3140724,0,47,3) common (21-100),0.2755047725,0.1323914881230994
4612,0.38647714,1,0,1) very rare (1-5),0.189428205,0.046267900822838555
4613,0.076434925,1,3,1) very rare (1-5),0.13881196150000003,0.09341015846624806
4614,0.8318215,0,10,2) rare (6-20),0.6387372825,0.07523404493624823
4615,0.8107882,1,1,1) very rare (1-5),0.6460382675,0.17598010002708947
4616,0.5126811,1,0,1) very rare (1-5),0.3965659575,0.08906061111811672
4617,0.33383486,0,28,3) common (21-100),0.66114478,0.1429264994894586
4618,0.083277754,1,1,1) very rare (1-5),0.119829001,0.029770060125656327
4619,0.74117666,1,166,4) very common (100+),0.61549588,0.07330961862037066
4620,0.18535993,0,3,1) very rare (1-5),0.05376818925,0.021300574382115186
4621,0.587779,0,100,3) common (21-100),0.4032440625,0.06836085612227452
4622,0.6955813,0,7,2) rare (6-20),0.574164,0.17707475463888478
4623,0.3881655,0,12,2) rare (6-20),0.6541409075,0.13747501755191766
4624,0.12418495,0,15,2) rare (6-20),0.1654985865,0.0960001919853115
4625,0.41704962,0,1070,4) very common (100+),0.5207895825,0.0890325669564835
4626,0.023258671,0,1,1) very rare (1-5),0.04457093299999999,0.024133332796971357
4627,0.6296069,1,26,3) common (21-100),0.5399825925,0.12838068218369295
4628,0.8728493,1,12,2) rare (6-20),0.858871315,0.09678412296855321
4629,0.35814023,1,2,1) very rare (1-5),0.2951531675,0.14592521572854011
4630,0.55654323,0,4,1) very rare (1-5),0.6365424,0.15649714387537556
4631,0.36453062,1,51,3) common (21-100),0.44422952000000004,0.04785605287379436
4632,0.768861,0,160,4) very common (100+),0.7299851825,0.09835169744083436
4633,0.5657853,0,6,2) rare (6-20),0.6394073499999999,0.14532369557168748
4634,0.68875635,0,6,2) rare (6-20),0.8362273899999999,0.05626400414088301
4635,0.49113056,0,1000,4) very common (100+),0.7124188325,0.053262626158701275
4636,0.9679924,0,105,4) very common (100+),0.956573875,0.020511035453064652
4637,0.4577992,1,1000,4) very common (100+),0.5149436625,0.14259934371138783
4638,0.6839434,0,123,4) very common (100+),0.53365084,0.08988339722039773
4639,0.037539344,1,0,1) very rare (1-5),0.073283535,0.02000913326961528
4640,0.110564366,1,15,2) rare (6-20),0.1372891475,0.02770597879902673
4641,0.37583187,1,0,1) very rare (1-5),0.2325797875,0.018630116480582423
4642,0.9924821,0,1000,4) very common (100+),0.9803682525,0.008914983548064933
4643,0.34511665,1,99,3) common (21-100),0.2110752775,0.06959838595958724
4644,0.46145806,1,0,1) very rare (1-5),0.43680977249999997,0.18026045763445475
4645,0.44808275,1,0,1) very rare (1-5),0.4144964625,0.19634917750237563
4646,0.96281695,0,15,2) rare (6-20),0.9575081299999999,0.04135275228123215
4647,0.4564007,1,89,3) common (21-100),0.6794035825,0.12879138367555074
4648,0.22026192,1,28,3) common (21-100),0.30528675,0.1257082009844968
4649,0.65104866,0,261,4) very common (100+),0.5994679700000001,0.08776967893887332
4650,0.123529024,1,0,1) very rare (1-5),0.1180050075,0.049291361716078806
4651,0.70910823,0,4,1) very rare (1-5),0.541710465,0.10846315566396858
4652,0.5771621,1,89,3) common (21-100),0.6078174949999999,0.14699330476657543
4653,0.32545272,1,40,3) common (21-100),0.39379282250000003,0.11277705817339366
4654,0.046065237,1,5,1) very rare (1-5),0.034518044,0.02405703654026219
4655,0.2511012,1,1,1) very rare (1-5),0.53312577,0.22581852109580258
4656,0.9852669,0,700,4) very common (100+),0.958697265,0.014081463686588986
4657,0.5777965,0,100,3) common (21-100),0.6867432849999999,0.07841614946353637
4658,0.094448745,1,0,1) very rare (1-5),0.19749471875,0.13532085762194
4659,0.103645004,0,2,1) very rare (1-5),0.1186144375,0.0334653662579512
4660,0.18729024,1,261,4) very common (100+),0.1414072875,0.05580019301529851
4661,0.11557501,1,1,1) very rare (1-5),0.118177062,0.07473842743326463
4662,0.10282555,1,0,1) very rare (1-5),0.1504922575,0.08135092269236113
4663,0.3264353,0,0,1) very rare (1-5),0.3715224725,0.16510917463477845
4664,0.075821094,1,0,1) very rare (1-5),0.071498819,0.0340578316825614
4665,0.17549084,0,4,1) very rare (1-5),0.20736019000000003,0.01828258182997276
4666,0.17935285,1,372,4) very common (100+),0.06918352250000001,0.05138903079692473
4667,0.72353035,1,118,4) very common (100+),0.51814255,0.03994807999181499
4668,0.37095934,0,2,1) very rare (1-5),0.6164518275,0.09574107223158652
4669,0.4457826,1,1,1) very rare (1-5),0.4281317949999999,0.1361795883188785
4670,0.7574808,1,27,3) common (21-100),0.919508535,0.052495947757762
4671,0.47966665,0,99,3) common (21-100),0.8573842649999999,0.1270317650639779
4672,0.90211403,0,102,4) very common (100+),0.95237525,0.004279951432259485
4673,0.14518315,0,60,3) common (21-100),0.21951270750000001,0.14193967029104063
4674,0.82816267,0,134,4) very common (100+),0.736715365,0.11774429007595094
4675,0.6189703,0,105,4) very common (100+),0.6253884575,0.13434224880850185
4676,0.6006696,1,18,2) rare (6-20),0.5688501575,0.08910385460145324
4677,0.9558765,0,25,3) common (21-100),0.9569935875,0.019531420271333765
4678,0.08264944,1,2,1) very rare (1-5),0.0317100425,0.008212091766942377
4679,0.90565044,0,105,4) very common (100+),0.8397185825,0.05660013885792699
4680,0.14873269,1,2,1) very rare (1-5),0.19140711750000003,0.05403708834379929
4681,0.49284324,0,142,4) very common (100+),0.55160803,0.09016566922048379
4682,0.6902071,0,5,1) very rare (1-5),0.33085383999999995,0.1778652822550546
4683,0.35509133,1,5,1) very rare (1-5),0.1400788585,0.07062180385208357
4684,0.24513468,1,9,2) rare (6-20),0.28294838,0.08065033324991565
4685,0.5699878,1,1290,4) very common (100+),0.719112655,0.1702995462243035
4686,0.62138414,0,178,4) very common (100+),0.16704293,0.0628365722165818
4687,0.052285448,1,142,4) very common (100+),0.190628615,0.16607186003075214
4688,0.20282531,0,0,1) very rare (1-5),0.23110390750000004,0.10402639464801934
4689,0.7674716,0,178,4) very common (100+),0.7684762549999999,0.038271673609018265
4690,0.26655516,1,28,3) common (21-100),0.533043535,0.2071837491435236
4691,0.86477953,0,15,2) rare (6-20),0.647944285,0.15183620948127696
4692,0.64577395,1,1290,4) very common (100+),0.7477246700000001,0.09521985712745504
4693,0.07830687,0,66,3) common (21-100),0.0792353915,0.015071483455944433
4694,0.07669825,1,2,1) very rare (1-5),0.2169271375,0.1284401370033243
4695,0.86430687,0,1290,4) very common (100+),0.7832154375,0.11858435668170662
4696,0.37375838,1,0,1) very rare (1-5),0.6223276074999999,0.14282121567258196
4697,0.5191481,1,1,1) very rare (1-5),0.59120535,0.08390815890735835
4698,0.22447398,0,79,3) common (21-100),0.22397704000000002,0.06876579573304593
4699,0.13900734,1,41,3) common (21-100),0.1930377825,0.048196685930731474
4700,0.5806063,0,166,4) very common (100+),0.541210545,0.09021798243793792
4701,0.24996075,1,1,1) very rare (1-5),0.6091352075,0.20321291442789277
4702,0.8667463,1,118,4) very common (100+),0.8535022750000001,0.0691186520754483
4703,0.99547076,0,1000,4) very common (100+),0.987914825,0.0035582878497776183
4704,0.3027531,0,18,2) rare (6-20),0.31636440899999996,0.13300385176647228
4705,0.3520469,1,15,2) rare (6-20),0.409521695,0.12812888102867684
4706,0.3884709,1,0,1) very rare (1-5),0.5369676,0.199538775491115
4707,0.5247597,1,0,1) very rare (1-5),0.69571453,0.1510313649950809
4708,0.081536286,1,70,3) common (21-100),0.11656116600000001,0.0719161175506682
4709,0.14789441,1,1,1) very rare (1-5),0.1329915025,0.031246116356026848
4710,0.8231422,0,17,2) rare (6-20),0.9227658825,0.022288964876366932
4711,0.512261,0,23,3) common (21-100),0.6236339525,0.14367153611243555
4712,0.50481796,0,275,4) very common (100+),0.4773169525,0.10769248672527053
4713,0.31607553,1,4,1) very rare (1-5),0.25830601000000003,0.11717518311273957
4714,0.48552316,1,3,1) very rare (1-5),0.35716606,0.07665944113154362
4715,0.98654956,0,118,4) very common (100+),0.98060225,0.0010351434816004948
4716,0.38005233,1,0,1) very rare (1-5),0.30888522500000004,0.14967388528221123
4717,0.85624355,0,21,3) common (21-100),0.7967946075,0.1053441925398618
4718,0.15568253,1,24,3) common (21-100),0.3056844025,0.14160606231111442
4719,0.96619874,0,237,4) very common (100+),0.9695244775,0.030067649089869336
