mol_idx,frequency,bucket,uq,top_score,error
4509,1797,4) very common (100+),0.6599999999999999,0.34,0
4510,245,4) very common (100+),0.5760000000000001,0.424,1
4511,42,3) common (21-100),0.8260000000000001,0.174,1
4512,4,1) very rare (1-5),0.16200000000000003,0.838,1
4513,566,4) very common (100+),0.22599999999999998,0.774,1
4514,804,4) very common (100+),0.625,0.375,1
4515,566,4) very common (100+),0.05400000000000005,0.946,0
4516,1299,4) very common (100+),0.28800000000000003,0.712,0
4517,457,4) very common (100+),0.523,0.477,1
4518,804,4) very common (100+),0.11599999999999999,0.884,0
4519,366,4) very common (100+),0.864,0.136,0
4520,6,2) rare (6-20),0.849,0.151,1
4521,1916,4) very common (100+),0.244,0.756,0
4522,281,4) very common (100+),0.687,0.313,1
4523,457,4) very common (100+),0.18500000000000005,0.815,0
4524,566,4) very common (100+),0.17300000000000004,0.827,0
4525,446,4) very common (100+),0.0030000000000000027,0.997,0
4526,553,4) very common (100+),0.5549999999999999,0.445,0
4527,1916,4) very common (100+),0.31499999999999995,0.685,0
4528,1277,4) very common (100+),0.19199999999999995,0.808,0
4529,1493,4) very common (100+),0.6890000000000001,0.311,1
4530,8,2) rare (6-20),0.6859999999999999,0.314,1
4531,4537,4) very common (100+),0.354,0.646,0
4532,179,4) very common (100+),0.506,0.494,0
4533,235,4) very common (100+),0.28200000000000003,0.718,0
4534,307,4) very common (100+),0.395,0.605,1
4535,4537,4) very common (100+),0.403,0.597,0
4536,100,3) common (21-100),0.636,0.364,1
4537,2537,4) very common (100+),0.736,0.264,0
4538,828,4) very common (100+),0.44999999999999996,0.55,0
4539,1797,4) very common (100+),0.567,0.433,1
4540,900,4) very common (100+),0.30700000000000005,0.693,0
4541,4537,4) very common (100+),0.04400000000000004,0.956,0
4542,29,3) common (21-100),0.5920000000000001,0.408,0
4543,446,4) very common (100+),0.962,0.038,0
4544,119,4) very common (100+),0.546,0.454,1
4545,107,4) very common (100+),0.544,0.456,1
4546,566,4) very common (100+),0.20499999999999996,0.795,0
4547,955,4) very common (100+),0.5660000000000001,0.434,1
4548,94,3) common (21-100),0.753,0.247,1
4549,442,4) very common (100+),0.692,0.308,1
4550,1797,4) very common (100+),0.5409999999999999,0.459,1
4551,446,4) very common (100+),0.027000000000000024,0.973,0
4552,1123,4) very common (100+),0.403,0.597,1
4553,169,4) very common (100+),0.683,0.317,1
4554,31,3) common (21-100),0.403,0.597,1
4555,452,4) very common (100+),0.652,0.348,0
4556,828,4) very common (100+),0.5920000000000001,0.408,0
4557,553,4) very common (100+),0.49,0.51,1
4558,15,2) rare (6-20),0.594,0.406,1
4559,115,4) very common (100+),0.372,0.628,1
4560,14,2) rare (6-20),0.834,0.166,1
4561,111,4) very common (100+),0.24,0.76,1
4562,34,3) common (21-100),0.07299999999999995,0.927,0
4563,452,4) very common (100+),0.757,0.243,1
4564,2537,4) very common (100+),0.61,0.39,1
4565,146,4) very common (100+),0.755,0.245,1
4566,1277,4) very common (100+),0.126,0.874,0
4567,13,2) rare (6-20),0.615,0.385,1
4568,573,4) very common (100+),0.483,0.517,1
4569,4537,4) very common (100+),0.135,0.865,0
4570,393,4) very common (100+),0.738,0.262,0
4571,307,4) very common (100+),0.43500000000000005,0.565,1
4572,91,3) common (21-100),0.476,0.524,1
4573,1797,4) very common (100+),0.401,0.599,0
4574,446,4) very common (100+),0.0020000000000000018,0.998,0
4575,1493,4) very common (100+),0.379,0.621,1
4576,228,4) very common (100+),0.749,0.251,1
4577,1916,4) very common (100+),0.08099999999999996,0.919,0
4578,154,4) very common (100+),0.28500000000000003,0.715,1
4579,77,3) common (21-100),0.594,0.406,0
4580,169,4) very common (100+),0.133,0.867,1
4581,393,4) very common (100+),0.16600000000000004,0.834,0
4582,3,1) very rare (1-5),0.30000000000000004,0.7,1
4583,29,3) common (21-100),0.624,0.376,0
4584,2537,4) very common (100+),0.593,0.407,0
4585,1123,4) very common (100+),0.5469999999999999,0.453,0
4586,42,3) common (21-100),0.6759999999999999,0.324,1
4587,452,4) very common (100+),0.857,0.143,0
4588,828,4) very common (100+),0.08299999999999996,0.917,0
4589,553,4) very common (100+),0.65,0.35,0
4590,4537,4) very common (100+),0.511,0.489,0
4591,1,1) very rare (1-5),0.42100000000000004,0.579,1
4592,1493,4) very common (100+),0.17500000000000004,0.825,0
4593,264,4) very common (100+),0.03200000000000003,0.968,0
4594,1123,4) very common (100+),0.534,0.466,0
4595,196,4) very common (100+),0.45499999999999996,0.545,1
4596,4537,4) very common (100+),0.123,0.877,0
4597,2,1) very rare (1-5),0.04400000000000004,0.956,1
4598,2537,4) very common (100+),0.7110000000000001,0.289,1
4599,287,4) very common (100+),0.28300000000000003,0.717,1
4600,1299,4) very common (100+),0.6859999999999999,0.314,1
4601,10,2) rare (6-20),0.732,0.268,0
4602,385,4) very common (100+),0.6990000000000001,0.301,0
4603,433,4) very common (100+),0.5880000000000001,0.412,1
4604,1916,4) very common (100+),0.11499999999999999,0.885,0
4605,4537,4) very common (100+),0.494,0.506,0
4606,4537,4) very common (100+),0.7090000000000001,0.291,1
4607,19,2) rare (6-20),0.40800000000000003,0.592,1
4608,900,4) very common (100+),0.492,0.508,0
4609,1916,4) very common (100+),0.44499999999999995,0.555,0
4610,452,4) very common (100+),0.581,0.419,1
4611,4537,4) very common (100+),0.08799999999999997,0.912,0
4612,2537,4) very common (100+),0.09999999999999998,0.9,0
4613,9,2) rare (6-20),0.529,0.471,1
4614,1,1) very rare (1-5),0.725,0.275,1
4615,828,4) very common (100+),0.052000000000000046,0.948,0
4616,452,4) very common (100+),0.747,0.253,0
4617,1493,4) very common (100+),0.32199999999999995,0.678,0
4618,4537,4) very common (100+),0.29100000000000004,0.709,0
4619,2537,4) very common (100+),0.491,0.509,1
4620,258,4) very common (100+),0.10799999999999998,0.892,1
4621,2537,4) very common (100+),0.401,0.599,1
4622,393,4) very common (100+),0.681,0.319,1
4623,442,4) very common (100+),0.738,0.262,1
4624,281,4) very common (100+),0.32399999999999995,0.676,1
4625,307,4) very common (100+),0.04200000000000004,0.958,0
4626,30,3) common (21-100),0.529,0.471,1
4627,174,4) very common (100+),0.495,0.505,0
4628,4537,4) very common (100+),0.132,0.868,0
4629,1299,4) very common (100+),0.853,0.147,1
4630,433,4) very common (100+),0.7969999999999999,0.203,1
4631,287,4) very common (100+),0.244,0.756,0
4632,4537,4) very common (100+),0.502,0.498,0
4633,37,3) common (21-100),0.749,0.251,1
4634,212,4) very common (100+),0.6779999999999999,0.322,1
4635,4537,4) very common (100+),0.632,0.368,0
4636,154,4) very common (100+),0.724,0.276,1
4637,42,3) common (21-100),0.594,0.406,0
4638,264,4) very common (100+),0.041000000000000036,0.959,0
4639,154,4) very common (100+),0.552,0.448,1
4640,2537,4) very common (100+),0.137,0.863,0
4641,142,4) very common (100+),0.655,0.345,1
4642,4537,4) very common (100+),0.235,0.765,1
4643,1299,4) very common (100+),0.493,0.507,0
4644,52,3) common (21-100),0.42600000000000005,0.574,0
4645,142,4) very common (100+),0.542,0.458,1
4646,2537,4) very common (100+),0.272,0.728,1
4647,4537,4) very common (100+),0.41800000000000004,0.582,0
4648,4537,4) very common (100+),0.498,0.502,0
4649,60,3) common (21-100),0.656,0.344,1
4650,433,4) very common (100+),0.663,0.337,0
4651,1916,4) very common (100+),0.519,0.481,0
4652,265,4) very common (100+),0.528,0.472,1
4653,1797,4) very common (100+),0.45799999999999996,0.542,0
4654,4537,4) very common (100+),0.279,0.721,0
4655,66,3) common (21-100),0.22499999999999998,0.775,0
4656,264,4) very common (100+),0.016000000000000014,0.984,0
4657,60,3) common (21-100),0.8200000000000001,0.18,1
4658,1916,4) very common (100+),0.44499999999999995,0.555,0
4659,12,2) rare (6-20),0.509,0.491,0
4660,7,2) rare (6-20),0.21999999999999997,0.78,0
4661,2537,4) very common (100+),0.10599999999999998,0.894,0
4662,1797,4) very common (100+),0.485,0.515,0
4663,2537,4) very common (100+),0.17900000000000005,0.821,1
4664,4537,4) very common (100+),0.526,0.474,0
4665,2537,4) very common (100+),0.5349999999999999,0.465,0
4666,366,4) very common (100+),0.8049999999999999,0.195,1
4667,307,4) very common (100+),0.4,0.6,1
4668,1916,4) very common (100+),0.253,0.747,0
4669,1916,4) very common (100+),0.32999999999999996,0.67,0
4670,146,4) very common (100+),0.5569999999999999,0.443,1
4671,1493,4) very common (100+),0.28900000000000003,0.711,0
4672,2537,4) very common (100+),0.40800000000000003,0.592,0
4673,804,4) very common (100+),0.571,0.429,0
4674,33,3) common (21-100),0.43999999999999995,0.56,1
4675,955,4) very common (100+),0.6659999999999999,0.334,1
4676,107,4) very common (100+),0.35,0.65,1
4677,4537,4) very common (100+),0.22499999999999998,0.775,0
4678,1277,4) very common (100+),0.08499999999999996,0.915,0
4679,1123,4) very common (100+),0.40900000000000003,0.591,0
4680,4537,4) very common (100+),0.371,0.629,0
4681,4537,4) very common (100+),0.19299999999999995,0.807,0
4682,2,1) very rare (1-5),0.475,0.525,1
4683,900,4) very common (100+),0.599,0.401,0
4684,146,4) very common (100+),0.45599999999999996,0.544,1
4685,4537,4) very common (100+),0.10699999999999998,0.893,1
4686,457,4) very common (100+),0.28600000000000003,0.714,0
4687,0,1) very rare (1-5),0.976,0.024,1
4688,1493,4) very common (100+),0.542,0.458,0
4689,4537,4) very common (100+),0.6839999999999999,0.316,0
4690,828,4) very common (100+),0.139,0.861,0
4691,4537,4) very common (100+),0.375,0.625,0
4692,14,2) rare (6-20),0.624,0.376,0
4693,924,4) very common (100+),0.536,0.464,1
4694,900,4) very common (100+),0.7070000000000001,0.293,1
4695,804,4) very common (100+),0.696,0.304,1
4696,366,4) very common (100+),0.02200000000000002,0.978,0
4697,442,4) very common (100+),0.31399999999999995,0.686,0
4698,1493,4) very common (100+),0.526,0.474,1
4699,1299,4) very common (100+),0.244,0.756,0
4700,804,4) very common (100+),0.619,0.381,0
4701,4537,4) very common (100+),0.09199999999999997,0.908,0
4702,235,4) very common (100+),0.848,0.152,1
4703,955,4) very common (100+),0.22899999999999998,0.771,0
4704,446,4) very common (100+),0.027000000000000024,0.973,0
4705,804,4) very common (100+),0.88,0.12,0
4706,193,4) very common (100+),0.45899999999999996,0.541,1
4707,1797,4) very common (100+),0.516,0.484,0
4708,452,4) very common (100+),0.31399999999999995,0.686,1
4709,433,4) very common (100+),0.823,0.177,1
4710,33,3) common (21-100),0.594,0.406,1
4711,457,4) very common (100+),0.42700000000000005,0.573,0
4712,366,4) very common (100+),0.013000000000000012,0.987,0
4713,4537,4) very common (100+),0.37,0.63,0
4714,1123,4) very common (100+),0.521,0.479,1
4715,15,2) rare (6-20),0.776,0.224,1
4716,146,4) very common (100+),0.33399999999999996,0.666,1
4717,108,4) very common (100+),0.631,0.369,1
4718,4537,4) very common (100+),0.08299999999999996,0.917,0
4719,4537,4) very common (100+),0.41200000000000003,0.588,0
4720,2537,4) very common (100+),0.829,0.171,0
4721,13,2) rare (6-20),0.786,0.214,1
4722,1493,4) very common (100+),0.20399999999999996,0.796,0
4723,457,4) very common (100+),0.481,0.519,0
4724,1493,4) very common (100+),0.15100000000000002,0.849,0
4725,146,4) very common (100+),0.45999999999999996,0.54,1
4726,955,4) very common (100+),0.41800000000000004,0.582,1
4727,32,3) common (21-100),0.122,0.878,0
4728,164,4) very common (100+),0.393,0.607,0
4729,27,3) common (21-100),0.829,0.171,0
4730,1493,4) very common (100+),0.15000000000000002,0.85,0
4731,1916,4) very common (100+),0.16700000000000004,0.833,1
4732,86,3) common (21-100),0.17700000000000005,0.823,0
4733,900,4) very common (100+),0.7070000000000001,0.293,1
4734,1797,4) very common (100+),0.42700000000000005,0.573,0
4735,4537,4) very common (100+),0.476,0.524,0
4736,828,4) very common (100+),0.721,0.279,0
4737,828,4) very common (100+),0.31799999999999995,0.682,0
4738,1299,4) very common (100+),0.523,0.477,0
4739,193,4) very common (100+),0.47,0.53,1
4740,2537,4) very common (100+),0.512,0.488,1
4741,13,2) rare (6-20),0.363,0.637,1
4742,828,4) very common (100+),0.348,0.652,0
4743,1916,4) very common (100+),0.030000000000000027,0.97,0
4744,107,4) very common (100+),0.16500000000000004,0.835,1
4745,1493,4) very common (100+),0.20799999999999996,0.792,0
4746,1797,4) very common (100+),0.41000000000000003,0.59,0
4747,18,2) rare (6-20),0.357,0.643,0
4748,900,4) very common (100+),0.829,0.171,1
4749,2,1) very rare (1-5),0.371,0.629,1
4750,1797,4) very common (100+),0.363,0.637,1
4751,573,4) very common (100+),0.747,0.253,1
4752,154,4) very common (100+),0.271,0.729,1
4753,196,4) very common (100+),0.615,0.385,0
4754,88,3) common (21-100),0.16400000000000003,0.836,0
4755,15,2) rare (6-20),0.815,0.185,1
4756,4537,4) very common (100+),0.607,0.393,1
4757,1277,4) very common (100+),0.271,0.729,0
4758,4537,4) very common (100+),0.09799999999999998,0.902,0
4759,452,4) very common (100+),0.41900000000000004,0.581,1
4760,2537,4) very common (100+),0.07699999999999996,0.923,0
4761,955,4) very common (100+),0.558,0.442,0
4762,446,4) very common (100+),0.006000000000000005,0.994,0
4763,11,2) rare (6-20),0.636,0.364,1
4764,4537,4) very common (100+),0.348,0.652,0
4765,900,4) very common (100+),0.491,0.509,0
4766,385,4) very common (100+),0.7110000000000001,0.289,0
4767,452,4) very common (100+),0.17900000000000005,0.821,0
4768,235,4) very common (100+),0.5549999999999999,0.445,0
4769,1797,4) very common (100+),0.641,0.359,1
4770,1797,4) very common (100+),0.556,0.444,0
4771,900,4) very common (100+),0.486,0.514,1
4772,1916,4) very common (100+),0.6739999999999999,0.326,1
4773,169,4) very common (100+),0.877,0.123,1
4774,385,4) very common (100+),0.6819999999999999,0.318,1
4775,2537,4) very common (100+),0.09699999999999998,0.903,1
4776,566,4) very common (100+),0.062000000000000055,0.938,0
4777,782,4) very common (100+),0.522,0.478,1
4778,4537,4) very common (100+),0.16000000000000003,0.84,0
4779,2537,4) very common (100+),0.526,0.474,0
4780,955,4) very common (100+),0.647,0.353,1
4781,413,4) very common (100+),0.132,0.868,0
4782,12,2) rare (6-20),0.825,0.175,1
4783,56,3) common (21-100),0.752,0.248,1
4784,1797,4) very common (100+),0.356,0.644,0
4785,4537,4) very common (100+),0.75,0.25,1
4786,94,3) common (21-100),0.362,0.638,1
4787,900,4) very common (100+),0.845,0.155,1
4788,271,4) very common (100+),0.88,0.12,1
4789,42,3) common (21-100),0.509,0.491,1
4790,573,4) very common (100+),0.779,0.221,1
4791,271,4) very common (100+),0.46099999999999997,0.539,1
4792,193,4) very common (100+),0.255,0.745,1
4793,97,3) common (21-100),0.696,0.304,1
4794,442,4) very common (100+),0.48,0.52,1
4795,433,4) very common (100+),0.5680000000000001,0.432,0
4796,553,4) very common (100+),0.798,0.202,0
4797,245,4) very common (100+),0.42400000000000004,0.576,1
4798,804,4) very common (100+),0.5589999999999999,0.441,1
4799,41,3) common (21-100),0.04300000000000004,0.957,0
4800,4537,4) very common (100+),0.20699999999999996,0.793,0
4801,1123,4) very common (100+),0.471,0.529,0
4802,2537,4) very common (100+),0.532,0.468,0
4803,56,3) common (21-100),0.688,0.312,1
4804,804,4) very common (100+),0.381,0.619,0
4805,955,4) very common (100+),0.927,0.073,0
4806,446,4) very common (100+),0.0020000000000000018,0.998,0
4807,1916,4) very common (100+),0.31499999999999995,0.685,0
4808,804,4) very common (100+),0.29800000000000004,0.702,1
4809,1916,4) very common (100+),0.30200000000000005,0.698,0
4810,197,4) very common (100+),0.31499999999999995,0.685,1
4811,90,3) common (21-100),0.245,0.755,0
4812,1299,4) very common (100+),0.597,0.403,0
4813,97,3) common (21-100),0.593,0.407,1
4814,32,3) common (21-100),0.42700000000000005,0.573,0
4815,41,3) common (21-100),0.6859999999999999,0.314,1
4816,154,4) very common (100+),0.876,0.124,1
4817,452,4) very common (100+),0.473,0.527,0
4818,287,4) very common (100+),0.746,0.254,0
4819,433,4) very common (100+),0.28300000000000003,0.717,1
4820,2537,4) very common (100+),0.119,0.881,0
4821,1493,4) very common (100+),0.353,0.647,0
4822,1277,4) very common (100+),0.05300000000000005,0.947,0
4823,1493,4) very common (100+),0.129,0.871,0
4824,804,4) very common (100+),0.14900000000000002,0.851,1
4825,63,3) common (21-100),0.29200000000000004,0.708,0
4826,924,4) very common (100+),0.517,0.483,1
4827,446,4) very common (100+),0.16500000000000004,0.835,0
4828,782,4) very common (100+),0.32799999999999996,0.672,0
4829,94,3) common (21-100),0.532,0.468,1
4830,75,3) common (21-100),0.514,0.486,1
4831,66,3) common (21-100),0.752,0.248,1
4832,1797,4) very common (100+),0.779,0.221,1
4833,955,4) very common (100+),0.591,0.409,0
4834,393,4) very common (100+),0.51,0.49,0
4835,2537,4) very common (100+),0.134,0.866,0
4836,4537,4) very common (100+),0.44099999999999995,0.559,0
4837,109,4) very common (100+),0.514,0.486,1
4838,4537,4) very common (100+),0.11399999999999999,0.886,0
